HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.KeyTerm,Input.Sentence,Input.System1,Input.System2,Input.Reverse,Input.SentenceNumber,Input.text1,Input.text2,Answer.Compare Quality of System Output.label,Answer.utterance,Approve,Reject
3Q9SPIIRWJS504TV9RVAS9KXN8DWA1,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3R2UR8A0IBMBESPFJH1FK7EXVRKXOF,A1OFOVU6TCQ2K3,Submitted,Sun Feb 24 20:18:29 PST 2019,Sun Feb 24 20:18:43 PST 2019,Wed Feb 27 20:18:43 PST 2019,,,,14,0% (0/0),0% (0/0),0% (0/0),pecan,The pecan -lrb- carya illinoinensis -rrb- is a species of hickory native to northern mexico and the southern united states in the region of the mississippi river .,"Relation: is, Related to: a species of hickory native to northern mexico and the southern united states in the region of the mississippi river","Relation: is a, Related to: a species of hickory native to northern mexico and the southern united states in the region of the mississippi river",1,1,,,1 - System 1,very nice,,
3Q9SPIIRWJS504TV9RVAS9KXN8DWA1,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3VELCLL3GLP9IERTDLXI241IYBF1F6,AVZOGPWNTUPC4,Submitted,Sun Feb 24 20:23:16 PST 2019,Sun Feb 24 20:23:56 PST 2019,Wed Feb 27 20:23:56 PST 2019,,,,40,0% (0/0),0% (0/0),0% (0/0),pecan,The pecan -lrb- carya illinoinensis -rrb- is a species of hickory native to northern mexico and the southern united states in the region of the mississippi river .,"Relation: is, Related to: a species of hickory native to northern mexico and the southern united states in the region of the mississippi river","Relation: is a, Related to: a species of hickory native to northern mexico and the southern united states in the region of the mississippi river",1,1,,,3 - Cannot tell: Both are equally good/bad,equal,,
38EHZ67RIMYA5JCKRPHXFXT9N1CMGC,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,354P56DE9L9WX5BH8LEQADBAQNA7ST,A3F9N2P4NUUR7S,Submitted,Sun Feb 24 20:37:28 PST 2019,Sun Feb 24 20:41:32 PST 2019,Wed Feb 27 20:41:32 PST 2019,,,,244,0% (0/0),0% (0/0),0% (0/0),tailed,Tailed objects are sometimes referred to as `` caudate '' and the part of the body associated with or proximal to the tail are given the adjective `` caudal '' .,"Relation: is a, Related to: referred<br/>Relation: has the property, Related to: to as `` caudate ''<br/>Relation: is defined as, Related to: and the part of the body associated or proximal to the `` caudal ''<br/>Relation: causes, Related to: with given the adjective","Relation: are, Related to: to as `` caudate '' and the part of the body<br/>Relation: referred, Related to: to as `` caudate '' and the part of the body",0,4,,,1 - System 1,It include more point from definition,,
38EHZ67RIMYA5JCKRPHXFXT9N1CMGC,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3F6KKYWMNC7FY1KMR20QBBB0PZ5DNG,A2TU89V68N6GPU,Submitted,Sun Feb 24 20:38:55 PST 2019,Sun Feb 24 20:39:56 PST 2019,Wed Feb 27 20:39:56 PST 2019,,,,61,0% (0/0),0% (0/0),0% (0/0),tailed,Tailed objects are sometimes referred to as `` caudate '' and the part of the body associated with or proximal to the tail are given the adjective `` caudal '' .,"Relation: is a, Related to: referred<br/>Relation: has the property, Related to: to as `` caudate ''<br/>Relation: is defined as, Related to: and the part of the body associated or proximal to the `` caudal ''<br/>Relation: causes, Related to: with given the adjective","Relation: are, Related to: to as `` caudate '' and the part of the body<br/>Relation: referred, Related to: to as `` caudate '' and the part of the body",0,4,,,2 - System 2,nice,,
38EHZ67RIMYA5JCKRPHXFXT9N1CMGC,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3S4AW7T80COCA5Y8MEJIVFD57RBL48,A1OFOVU6TCQ2K3,Submitted,Sun Feb 24 20:35:27 PST 2019,Sun Feb 24 20:35:36 PST 2019,Wed Feb 27 20:35:36 PST 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),tailed,Tailed objects are sometimes referred to as `` caudate '' and the part of the body associated with or proximal to the tail are given the adjective `` caudal '' .,"Relation: is a, Related to: referred<br/>Relation: has the property, Related to: to as `` caudate ''<br/>Relation: is defined as, Related to: and the part of the body associated or proximal to the `` caudal ''<br/>Relation: causes, Related to: with given the adjective","Relation: are, Related to: to as `` caudate '' and the part of the body<br/>Relation: referred, Related to: to as `` caudate '' and the part of the body",0,4,,,2 - System 2,very nice,,
3FHTJGYT8N6GQM9XJ59PW1N4S6NGP2,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3634BBTX0P0KIKNRLSIOU3I4FDQFIC,A2N3YVWVM9403P,Submitted,Sun Feb 24 20:34:55 PST 2019,Sun Feb 24 20:37:20 PST 2019,Wed Feb 27 20:37:20 PST 2019,,,,145,0% (0/0),0% (0/0),0% (0/0),arm,"In human anatomy , the arm is the part of the upper limb between the glenohumeral joint -lrb- shoulder joint -rrb- and the elbow joint .","Relation: is defined as, Related to: of the upper limb between the glenohumeral joint -lrb- shoulder joint -rrb- and the elbow joint","Relation: is, Related to: the part of the upper limb between the glenohumeral joint -lrb- shoulder joint -rrb- and the elbow joint",0,1,,,2 - System 2,JOINT THE ELBOW .,,
3FHTJGYT8N6GQM9XJ59PW1N4S6NGP2,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3DR23U6WE6KILK36KTXMQSZDETQTEO,A1P7U2ULSAE7YL,Submitted,Sun Feb 24 20:22:05 PST 2019,Sun Feb 24 20:23:04 PST 2019,Wed Feb 27 20:23:04 PST 2019,,,,59,0% (0/0),0% (0/0),0% (0/0),arm,"In human anatomy , the arm is the part of the upper limb between the glenohumeral joint -lrb- shoulder joint -rrb- and the elbow joint .","Relation: is defined as, Related to: of the upper limb between the glenohumeral joint -lrb- shoulder joint -rrb- and the elbow joint","Relation: is, Related to: the part of the upper limb between the glenohumeral joint -lrb- shoulder joint -rrb- and the elbow joint",0,1,,,2 - System 2,System 1 and 2 represents similarly the sentence given,,
3FHTJGYT8N6GQM9XJ59PW1N4S6NGP2,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3QAVNHZ3ENARCUEPVFT98IZ5Z18AL9,A3E1UFYYW58KY8,Submitted,Sun Feb 24 20:37:49 PST 2019,Sun Feb 24 20:37:57 PST 2019,Wed Feb 27 20:37:57 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),arm,"In human anatomy , the arm is the part of the upper limb between the glenohumeral joint -lrb- shoulder joint -rrb- and the elbow joint .","Relation: is defined as, Related to: of the upper limb between the glenohumeral joint -lrb- shoulder joint -rrb- and the elbow joint","Relation: is, Related to: the part of the upper limb between the glenohumeral joint -lrb- shoulder joint -rrb- and the elbow joint",0,1,,,3 - Cannot tell: Both are equally good/bad,basically the same,,
3W9XHF7WGK1JK0YNQD3OZ3GUOQPTKN,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3J4Q2Z4UTZ9ZA4X5OPXX7TVQ1QXWQU,A1HNR6OIRFCEHS,Submitted,Sun Feb 24 20:31:01 PST 2019,Sun Feb 24 20:34:12 PST 2019,Wed Feb 27 20:34:12 PST 2019,,,,191,0% (0/0),0% (0/0),0% (0/0),cud,Cud is a portion of food that returns from a ruminant 's stomach to the mouth to be chewed for the second time .,"Relation: is, Related to: a portion of food","Relation: is a, Related to: a portion of food that returns from a ruminant 's stomach to the mouth to be chewed for the second time",1,1,,,1 - System 1,1 is too simple,,
3W9XHF7WGK1JK0YNQD3OZ3GUOQPTKN,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3OVR4I9USQPN12ELEJREC1CZHXY4QG,A2XQ3P6M9NZNYB,Submitted,Sun Feb 24 20:12:56 PST 2019,Sun Feb 24 20:13:59 PST 2019,Wed Feb 27 20:13:59 PST 2019,,,,63,0% (0/0),0% (0/0),0% (0/0),cud,Cud is a portion of food that returns from a ruminant 's stomach to the mouth to be chewed for the second time .,"Relation: is, Related to: a portion of food","Relation: is a, Related to: a portion of food that returns from a ruminant 's stomach to the mouth to be chewed for the second time",1,1,,,2 - System 2,It perfectly captures the meaning of the word.,,
3W9XHF7WGK1JK0YNQD3OZ3GUOQPTKN,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3URFVVM166OVWS9RGL19GYMXLD6ZUR,A3E1UFYYW58KY8,Submitted,Sun Feb 24 20:14:29 PST 2019,Sun Feb 24 20:15:02 PST 2019,Wed Feb 27 20:15:02 PST 2019,,,,33,0% (0/0),0% (0/0),0% (0/0),cud,Cud is a portion of food that returns from a ruminant 's stomach to the mouth to be chewed for the second time .,"Relation: is, Related to: a portion of food","Relation: is a, Related to: a portion of food that returns from a ruminant 's stomach to the mouth to be chewed for the second time",1,1,,,2 - System 2,System 2 basically had the whole definition out while system 1 had only partial,,
3RIHDBQ1NE4O5F7VBVZF0X5A21PMHB,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,39N5ACM9HFT3YWJIV18GT4X5YTQP96,A3PFU4042GIQLE,Submitted,Sun Feb 24 20:31:50 PST 2019,Sun Feb 24 20:32:37 PST 2019,Wed Feb 27 20:32:37 PST 2019,,,,47,0% (0/0),0% (0/0),0% (0/0),photograph,"A photograph -lrb- also known as a photo -rrb- is an image created by light falling on a photosensitive surface , usually photographic film or an electronic image sensor , such as a ccd or a cmos chip .","Relation: known, Related to: as a photo -rrb-<br/>Relation: is, Related to: an image created by light falling on a photosensitive surface , usually photographic film or an electronic image sensor , such as a ccd or a cmos chip","Relation: is a, Related to: an image created by light falling on a photosensitive surface , usually photographic film<br/>Relation: is defined as, Related to: or an electronic image sensor , such as a ccd or a cmos chip",1,1,,,3 - Cannot tell: Both are equally good/bad,Both options represent the definition equally,,
3RIHDBQ1NE4O5F7VBVZF0X5A21PMHB,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3HFNH7HEMIK3DI759KTFLQ92727QGP,A34FCZEI261C8B,Submitted,Sun Feb 24 20:34:34 PST 2019,Sun Feb 24 20:35:00 PST 2019,Wed Feb 27 20:35:00 PST 2019,,,,26,0% (0/0),0% (0/0),0% (0/0),photograph,"A photograph -lrb- also known as a photo -rrb- is an image created by light falling on a photosensitive surface , usually photographic film or an electronic image sensor , such as a ccd or a cmos chip .","Relation: known, Related to: as a photo -rrb-<br/>Relation: is, Related to: an image created by light falling on a photosensitive surface , usually photographic film or an electronic image sensor , such as a ccd or a cmos chip","Relation: is a, Related to: an image created by light falling on a photosensitive surface , usually photographic film<br/>Relation: is defined as, Related to: or an electronic image sensor , such as a ccd or a cmos chip",1,1,,,2 - System 2,IT WAS MATCH TO TARGET TERM,,
3RIHDBQ1NE4O5F7VBVZF0X5A21PMHB,3X2H010HBR2UDWPNQAX5K8M73242R4,"Which is a better representation of the term, as defined by the sentence?","Given a Target Term and a sentence that defines it, compare the output of the two systems.","meaning, semantic, similarity, text, definition, representation",$0.07 ,Sun Feb 24 20:06:22 PST 2019,3,BatchId:3544162;OriginalHitTemplateId:928390905;,420,259200,Wed Feb 27 20:06:22 PST 2019,,,3RANCT1ZVGNZEU6BA7L6UGFUUALBUY,A3F9N2P4NUUR7S,Submitted,Sun Feb 24 20:24:53 PST 2019,Sun Feb 24 20:30:25 PST 2019,Wed Feb 27 20:30:25 PST 2019,,,,332,0% (0/0),0% (0/0),0% (0/0),photograph,"A photograph -lrb- also known as a photo -rrb- is an image created by light falling on a photosensitive surface , usually photographic film or an electronic image sensor , such as a ccd or a cmos chip .","Relation: known, Related to: as a photo -rrb-<br/>Relation: is, Related to: an image created by light falling on a photosensitive surface , usually photographic film or an electronic image sensor , such as a ccd or a cmos chip","Relation: is a, Related to: an image created by light falling on a photosensitive surface , usually photographic film<br/>Relation: is defined as, Related to: or an electronic image sensor , such as a ccd or a cmos chip",1,1,,,3 - Cannot tell: Both are equally good/bad,both are good,,
